imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt1392197,Marmaduke,2010,"Owen Wilson, Emma Stone, George Lopez, Christopher Mintz-Plasse",9,30,"$36,655,427",Owen Wilson,m
tt2381111,Brooklyn,2015,"Saoirse Ronan, Hugh Gormley, Brid Brennan, Jim Broadbent",97,87,"$36,640,432",Saoirse Ronan,f
tt0457419,Mr. Magorium's Wonder Emporium,2007,"Ted Ludzik, Natalie Portman, Zach Mills, Dustin Hoffman",37,48,"$36,602,106",Ted Ludzik,m
tt1647668,Million Dollar Arm,2014,"Jon Hamm, Pitobash, Suraj Sharma, Madhur Mittal",62,56,"$36,583,347",Jon Hamm,m
tt1142977,Frankenweenie,2012,"Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan",87,74,"$36,577,749",Catherine O'Hara,f
tt1630036,Courageous,2011,"Ken Bevel, Alex Kendrick, Kevin Downes, Renee Jewell",30,42,"$36,491,561",Ken Bevel,m
tt0245686,Joe Dirt,2001,"David Spade, Brittany Daniel, Dennis Miller, Adam Beach",11,20,"$36,416,736",David Spade,m
tt1800741,Step Up Revolution,2012,"Cleopatra Coleman, Ryan Guzman, Misha Gabriel Hamilton, Michael 'Xeno' Langebeck",42,43,"$36,370,509",Cleopatra Coleman,f
tt0817538,Drillbit Taylor,2008,"Nate Hartley, Troy Gentile, Ian Roberts, Owen Wilson",25,41,"$36,362,303",Nate Hartley,m
tt1885265,Good Deeds,2012,"Tyler Perry, Thandie Newton, Gabrielle Union, Eddie Cibrian",31,43,"$36,266,890",Tyler Perry,m
tt0844708,The Last House on the Left,2009,"Garret Dillahunt, Michael Bowen, Josh Coxx, Riki Lindhome",42,42,"$36,257,409",Garret Dillahunt,m
tt0274166,Johnny English,2003,"Rowan Atkinson, Tasha de Vasconcelos, Ben Miller, Greg Wise",33,51,"$36,203,239",Rowan Atkinson,m
tt0426931,August Rush,2007,"Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard",37,38,"$36,143,146",Freddie Highmore,m
tt2980516,The Theory of Everything,2014,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",79,72,"$36,080,828",Eddie Redmayne,m
tt1939659,Carrie,2013,"Julianne Moore, Chloë Grace Moretz, Gabriella Wilde, Portia Doubleday",48,53,"$36,049,055",Julianne Moore,f
tt0297037,Brown Sugar,2002,"Taye Diggs, Sanaa Lathan, Yasiin Bey, Nicole Ari Parker",66,58,"$35,977,040",Taye Diggs,m
tt1384927,Death of a Superhero,2011,"Thomas Brodie-Sangster, Lilly Forgach, Ian Fitzgibbon, Michael McElhatton",89,NA,"$35,962,698",Thomas Brodie-Sangster,m
tt0432291,The Fog,2005,"Tom Welling, Maggie Grace, Selma Blair, DeRay Davis",4,27,"$35,941,907",Tom Welling,m
tt1234548,The Men Who Stare at Goats,2009,"George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey",52,54,"$35,924,772",George Clooney,m
tt0778661,Daddy's Little Girls,2007,"Gabrielle Union, Idris Elba, Louis Gossett Jr., Tasha Smith",26,49,"$35,913,665",Gabrielle Union,f
tt0244970,Someone Like You...,2001,"Ashley Judd, Greg Kinnear, Hugh Jackman, Marisa Tomei",43,32,"$35,879,219",Ashley Judd,m
tt0246544,The Musketeer,2001,"Catherine Deneuve, Mena Suvari, Stephen Rea, Tim Roth",11,27,"$35,744,840",Catherine Deneuve,f
tt0250274,The Brothers,2001,"Morris Chestnut, D.L. Hughley, Bill Bellamy, Shemar Moore",63,50,"$35,744,840",Morris Chestnut,m
tt1212419,Hereafter,2010,"Cécile De France, Thierry Neuvic, Cyndi Mayo Davis, Lisa Griffiths",46,56,"$35,673,586",Cécile De France,f
tt1298649,The Watch,2012,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade",17,36,"$35,645,172",Ben Stiller,m
tt0367479,After the Sunset,2004,"Pierce Brosnan, Salma Hayek, Woody Harrelson, Don Cheadle",18,38,"$35,640,397",Pierce Brosnan,m
tt1022603,(500) Days of Summer,2009,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz",86,76,"$35,592,135",Joseph Gordon-Levitt,m
tt0811138,The Love Guru,2008,"Jessica Simpson, Kanye West, Mike Myers, Deepak Chopra",14,24,"$35,588,637",Jessica Simpson,f
tt1185416,When in Rome,2010,"Kristen Bell, Josh Duhamel, Anjelica Huston, Danny DeVito",17,25,"$35,564,492",Kristen Bell,f
tt0294870,Rent,2005,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin",46,53,"$35,454,559",Anthony Rapp,m
tt0337697,The Prince and Me,2004,"Julia Stiles, Luke Mably, Ben Miller, Miranda Richardson",28,47,"$35,388,521",Julia Stiles,f
tt0832266,"Definitely, Maybe",2008,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby",71,59,"$35,367,589",Ryan Reynolds,m
tt0758752,Love & Other Drugs,2010,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria",49,55,"$35,346,305",Jake Gyllenhaal,m
tt2371305,Death of a Superhero,2012,"Jessica Akers, David Anderson, Johnnie Brannon, Steve Helms",89,NA,"$35,230,693",Jessica Akers,f
tt0465580,Push,2009,"Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning",23,36,"$35,148,619",Colin Ford,m
tt0472033,9,2009,"Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",56,60,"$35,148,619",Christopher Plummer,m
tt0821642,The Soloist,2009,"Jamie Foxx, Robert Downey Jr., Catherine Keener, Tom Hollander",56,61,"$35,148,619",Jamie Foxx,m
tt1013753,Milk,2008,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna",94,84,"$35,036,018",Sean Penn,m
tt1082868,Quarantine,2008,"Jennifer Carpenter, Steve Harris, Jay Hernandez, Johnathon Schaech",58,53,"$35,036,018",Jennifer Carpenter,f
tt1572315,Texas Chainsaw 3D,2013,"Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",19,NA,"$35,027,835",Alexandra Daddario,f
tt1161864,The Rite,2011,"Anthony Hopkins, Colin O'Donoghue, Alice Braga, Ciarán Hinds",20,38,"$34,904,971",Anthony Hopkins,m
tt1334512,Arthur,2011,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner",26,36,"$34,904,971",Russell Brand,m
tt0981227,Nick and Norah's Infinite Playlist,2008,"Michael Cera, Kat Dennings, Aaron Yoo, Rafi Gavron",74,64,"$34,814,971",Michael Cera,m
tt2967224,Hot Pursuit,2015,"Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley",7,31,"$34,733,122",Reese Witherspoon,f
tt0406759,The Eye,2008,"Jessica Alba, Alessandro Nivola, Parker Posey, Rade Serbedzija",22,36,"$34,704,447",Jessica Alba,f
tt1007028,Zack and Miri Make a Porno,2008,"Elizabeth Banks, Seth Rogen, Craig Robinson, Gerry Bednob",65,56,"$34,704,447",Elizabeth Banks,f
tt1860213,Dirty Grandpa,2016,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",10,18,"$34,600,000",Robert De Niro,m
tt1129442,Transporter 3,2008,"Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper",37,51,"$34,593,923",Jason Statham,m
tt0171580,Nurse Betty,2000,"Morgan Freeman, Renée Zellweger, Chris Rock, Greg Kinnear",84,69,"$34,541,015",Morgan Freeman,m
tt0309377,Blood Work,2002,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus",53,64,"$34,522,086",Clint Eastwood,m
tt2247692,2016: Obama's America,2012,"Jay Bastian, Joe Biden, Cait Brasel, Gene Burris Jr.",25,28,"$34,505,355",Jay Bastian,m
tt0379865,Leatherheads,2008,"John Krasinski, David de Vries, Rick Forrester, Craig S. Harper",53,56,"$34,483,399",John Krasinski,m
tt0379725,Capote,2005,"Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman, Craig Archibald",90,88,"$34,479,863",Allie Mickelson,m
tt1371150,This Is Where I Leave You,2014,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver",41,44,"$34,472,769",Jason Bateman,m
tt0446029,Scott Pilgrim vs. the World,2010,"Michael Cera, Alison Pill, Mark Webber, Johnny Simmons",82,69,"$34,364,463",Michael Cera,m
tt0790736,R.I.P.D.,2013,"Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker",13,25,"$34,312,981",Jeff Bridges,m
tt0264395,Basic,2003,"John Travolta, Connie Nielsen, Samuel L. Jackson, Tim Daly",21,34,"$34,263,779",John Travolta,m
tt0406375,Zathura: A Space Adventure,2005,"Jonah Bobo, Josh Hutcherson, Dax Shepard, Kristen Stewart",75,67,"$34,114,353",Jonah Bobo,m
tt0419706,Doom,2005,"Karl Urban, Deobia Oparei, Rosamund Pike, Razaaq Adoti",19,34,"$34,114,353",Karl Urban,m
tt2304933,The 5th Wave,2016,"Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders",17,33,"$34,100,000",Chloë Grace Moretz,f
tt0165982,Sinbad: Legend of the Seven Seas,2003,"Brad Pitt, Catherine Zeta-Jones, Michelle Pfeiffer, Joseph Fiennes",46,48,"$34,005,185",Brad Pitt,m
tt0231402,Crocodile Dundee in Los Angeles,2001,"Paul Hogan, Linda Kozlowski, Jere Burns, Jonathan Banks",11,37,"$33,997,912",Paul Hogan,m
tt0238112,Captain Corelli's Mandolin,2001,"Penélope Cruz, John Hurt, Christian Bale, Irene Papas",29,36,"$33,997,912",Penélope Cruz,f
tt0120679,Frida,2002,"Salma Hayek, Mía Maestro, Alfred Molina, Antonio Banderas",76,61,"$33,993,012",Salma Hayek,f
tt1226753,The Debt,2010,"Helen Mirren, Tom Wilkinson, Ciarán Hinds, Romi Aboulafia",76,65,"$33,928,089",Helen Mirren,f
tt1438254,Charlie St. Cloud,2010,"Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew",27,37,"$33,928,089",Zac Efron,m
tt0266465,A Man Apart,2003,"Vin Diesel, Larenz Tate, Timothy Olyphant, Geno Silva",11,36,"$33,875,888",Vin Diesel,m
tt0790686,Mirrors,2008,"Kiefer Sutherland, Paula Patton, Cameron Boyce, Erica Gluck",14,35,"$33,820,257",Kiefer Sutherland,m
tt1126618,Morning Glory,2010,"Rachel McAdams, Noah Bean, Jack Davidson, Vanessa Aspillaga",56,57,"$33,818,995",Rachel McAdams,f
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,"Timothy Stack, Mimi Rogers, Wayne Federman, Lucas Gregory",10,19,"$33,746,590",Timothy Stack,m
tt0278295,All About the Benjamins,2002,"Ice Cube, Mike Epps, Tommy Flanagan, Carmen Chaplin",30,34,"$33,728,475",Ice Cube,m
tt0477302,Extremely Loud & Incredibly Close,2011,"Tom Hanks, Thomas Horn, Sandra Bullock, Zoe Caldwell",46,46,"$33,635,700",Tom Hanks,m
tt0333766,Garden State,2004,"Zach Braff, Kenneth Graymez, George C. Wolfe, Austin Lysy",86,67,"$33,625,392",Zach Braff,m
tt0298388,Jonah: A VeggieTales Movie,2002,"Phil Vischer, Mike Nawrocki, Tim Hodge, Lisa Vischer",65,58,"$33,596,207",Phil Vischer,m
tt0424993,Employee of the Month,2006,"Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick",20,36,"$33,521,604",Dane Cook,m
tt2404425,Woman in Gold,2015,"Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes",53,51,"$33,428,120",Helen Mirren,f
tt0455499,Garfield 2,2006,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Bill Murray",11,37,"$33,403,571",Breckin Meyer,m
tt0293662,The Transporter,2002,"Jason Statham, Qi Shu, Matt Schulze, François Berléand",53,51,"$33,331,670",Jason Statham,m
tt0433362,Daybreakers,2009,"Harriet Minto-Day, Jay Laga'aia, Damien Garvey, Sahaj Dumpleton",67,57,"$33,263,678",Harriet Minto-Day,f
tt0429589,The Ant Bully,2006,"Julia Roberts, Nicolas Cage, Meryl Streep, Paul Giamatti",63,59,"$33,167,503",Julia Roberts,f
tt0200465,The Bank Job,2008,"Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays",79,69,"$33,157,115",Jason Statham,m
tt0482603,Space Chimps,2008,"Andy Samberg, Cheryl Hines, Jeff Daniels, Patrick Warburton",34,36,"$33,046,591",Andy Samberg,m
tt1341188,How Do You Know,2010,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson",32,46,"$32,946,247",Reese Witherspoon,f
tt2053463,Side Effects,2013,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum",83,75,"$32,883,274",Rooney Mara,f
tt2609912,Kevin Hart: Let Me Explain,2013,"Kevin Hart, Harry Ratchford, Will 'Spank' Horton, Joey Wells",63,53,"$32,883,274",Kevin Hart,m
tt2800200,Side Effected,2013,"Randall Holden, Evan Leslie Jones",83,NA,"$32,883,274",Randall Holden,m
tt0209144,Memento,2000,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior",92,80,"$32,883,046",Guy Pearce,m
tt1314228,Did You Hear About the Morgans?,2009,"Hugh Grant, Sarah Jessica Parker, Natalia Klimas, Vincenzo Amato",12,27,"$32,820,162",Hugh Grant,m
tt0463854,28 Weeks Later,2007,"Robert Carlyle, Rose Byrne, Jeremy Renner, Harold Perrineau",70,78,"$32,815,681",Robert Carlyle,m
tt0479884,Crank,2006,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez",61,57,"$32,813,401",Jason Statham,m
tt0230838,Sweet November,2001,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann",16,27,"$32,788,500",Keanu Reeves,m
tt1582507,House at the End of the Street,2012,"Jennifer Lawrence, Max Thieriot, Elisabeth Shue, Gil Bellows",12,31,"$32,743,820",Jennifer Lawrence,f
tt0795461,Scary Movie 5,2013,"Ashley Tisdale, Simon Rex, Gracie Whitton, Ava Kolker",4,11,"$32,679,030",Ashley Tisdale,m
tt0368709,Elizabethtown,2005,"Orlando Bloom, Kirsten Dunst, Susan Sarandon, Alec Baldwin",28,45,"$32,652,309",Orlando Bloom,m
tt0780571,Mr. Brooks,2007,"Kevin Costner, Demi Moore, Dane Cook, William Hurt",55,45,"$32,586,201",Kevin Costner,m
tt2473682,Paranormal Activity: The Marked Ones,2014,"Andrew Jacobs, Jorge Diaz, Gabrielle Walsh, Renee Victor",37,42,"$32,563,199",Andrew Jacobs,m
tt0179626,15 Minutes,2001,"Robert De Niro, Edward Burns, Kelsey Grammer, Avery Brooks",33,34,"$32,519,742",Robert De Niro,m
tt0253867,The Sweetest Thing,2002,"Lillian Adams, Herbert W. Ankrom, Bryan Anthony, Christina Applegate",26,32,"$32,273,521",Lillian Adams,f
tt0814335,The Stepfather,2009,"Dylan Walsh, Sela Ward, Penn Badgley, Amber Heard",11,33,"$32,265,767",Dylan Walsh,m
tt1430626,The Pirates! Band of Misfits,2012,"Hugh Grant, Martin Freeman, Imelda Staunton, David Tennant",86,NA,"$32,225,722",Hugh Grant,m
tt1710396,Joyful Noise,2012,"Queen Latifah, Dolly Parton, Keke Palmer, Jeremy Jordan",33,44,"$32,018,483",Queen Latifah,f
tt1366344,The Sitter,2011,"Jonah Hill, Max Records, Ari Graynor, J.B. Smoove",21,39,"$31,943,337",Jonah Hill,m
tt1538403,The Mortal Instruments: City of Bones,2013,"Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West",12,33,"$31,862,054",Lily Collins,f
tt0329774,xXx: State of the Union,2005,"Willem Dafoe, Samuel L. Jackson, Ice Cube, Scott Speedman",16,37,"$31,799,450",Willem Dafoe,m
tt0430634,Stick It,2006,"Jeff Bridges, Missy Peregrym, Vanessa Lengies, Nikki SooHoo",31,53,"$31,751,097",Jeff Bridges,m
tt1007029,The Iron Lady,2011,"Meryl Streep, Jim Broadbent, Susan Brown, Alice da Cunha",51,54,"$31,731,792",Meryl Streep,f
tt1823672,Chappie,2015,"Sharlto Copley, Dev Patel, Ninja, Yo-Landi Visser",32,41,"$31,721,580",Sharlto Copley,m
tt0880578,Untraceable,2008,"Diane Lane, Billy Burke, Colin Hanks, Joseph Cross",16,32,"$31,720,307",Diane Lane,f
tt0252501,Hearts in Atlantis,2001,"Anthony Hopkins, Anton Yelchin, Hope Davis, Mika Boorem",50,55,"$31,713,467",Anthony Hopkins,m
tt0815245,The Uninvited,2009,"Emily Browning, Arielle Kebbel, David Strathairn, Elizabeth Banks",32,43,"$31,711,373",Emily Browning,f
tt1292566,How to Be Single,2016,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr.",49,51,"$31,700,000",Dakota Johnson,f
tt0435625,The Descent,2005,"Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder",85,71,"$31,677,613",Shauna Macdonald,f
tt0498399,We Own the Night,2007,"Joaquin Phoenix, Eva Mendes, Danny Hoch, Alex Veadov",57,59,"$31,668,280",Joaquin Phoenix,m
tt1415283,Nanny McPhee Returns,2010,"Maggie Gyllenhaal, Oscar Steer, Asa Butterfield, Lil Woods",75,52,"$31,637,125",Maggie Gyllenhaal,f
tt1034303,Defiance,2008,"Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos",57,58,"$31,609,783",Daniel Craig,m
tt0765010,Brothers,2009,"Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard",63,58,"$31,600,494",Tobey Maguire,m
tt0402022,Æon Flux,2005,"Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo",10,36,"$31,555,776",Charlize Theron,f
tt0367959,Hannibal Rising,2007,"Aaran Thomas, Gaspard Ulliel, Li Gong, Helena-Lia Tachovská",15,35,"$31,553,540",Aaran Thomas,m
tt0315297,Twisted,2004,"Ashley Judd, Samuel L. Jackson, Andy Garcia, David Strathairn",1,26,"$31,484,450",Ashley Judd,m
tt0805630,Three Queens,2006,"Andre Marton, Olivia Villanti, Jana Zeineddine",43,NA,"$31,396,996",Andre Marton,m
tt2387559,Delivery Man,2013,"Vince Vaughn, Chris Pratt, Cobie Smulders, Andrzej Blumenfeld",39,44,"$31,351,444",Vince Vaughn,m
tt0252503,Heist,2001,"Gene Hackman, Danny DeVito, Delroy Lindo, Sam Rockwell",66,66,"$31,310,330",Gene Hackman,m
tt0815236,She's Out of My League,2010,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",58,46,"$31,309,844",Jay Baruchel,m
tt0382628,Dark Water,2005,"Jennifer Connelly, John C. Reilly, Tim Roth, Dougray Scott",46,52,"$30,946,591",Jennifer Connelly,f
tt2172934,3 Days to Kill,2014,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen",28,40,"$30,854,636",Kevin Costner,m
tt0379786,Serenity,2005,"Nathan Fillion, Gina Torres, Alan Tudyk, Morena Baccarin",82,74,"$30,824,754",Nathan Fillion,m
tt0271263,Eight Crazy Nights,2002,"Adam Sandler, Jackie Sandler, Austin Stout, Kevin Nealon",12,23,"$30,818,568",Adam Sandler,m
tt0472399,The Mechanic,2011,"Jason Statham, Ben Foster, Tony Goldwyn, Donald Sutherland",53,49,"$30,779,838",Jason Statham,m
tt0822847,Priest,2011,"Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q",15,41,"$30,779,838",Paul Bettany,m
tt2377322,Deliver Us from Evil,2014,"Eric Bana, Edgar Ramirez, Olivia Munn, Chris Coy",28,40,"$30,754,132",Eric Bana,m
tt3312352,Deliver us from Evil,2014,"Bill Dablow, Craig Roath, Scott Awalt, Christopher Johnson",28,NA,"$30,754,132",Bill Dablow,m
tt1233227,Saw VI,2009,"Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell",36,30,"$30,713,462",Tobin Bell,m
tt0246002,Kingdom Come,2001,"LL Cool J, Jada Pinkett Smith, Vivica A. Fox, Loretta Devine",28,48,"$30,369,676",LL Cool J,m
tt1222815,Chimpanzee,2012,Tim Allen,74,57,"$30,049,708",Tim Allen,m
tt0427944,Thank You for Smoking,2005,"Joan Lunden, Eric Haberman, Aaron Eckhart, Mary Jo Smith",86,71,"$29,971,895",Joan Lunden,f
tt0889573,The Switch,2010,"Jason Bateman, Victor Pagan, Jennifer Aniston, Jeff Goldblum",51,52,"$29,891,628",Jason Bateman,m
tt0323642,Piglet's Big Movie,2003,"John Fiedler, Jim Cummings, Andre Stojka, Kath Soucie",71,62,"$29,867,672",John Fiedler,m
tt0245803,Bulletproof Monk,2003,"Yun-Fat Chow, Seann William Scott, Jaime King, Karel Roden",23,40,"$29,738,374",Yun-Fat Chow,m
tt0342258,Unleashed,2005,"Jet Li, Morgan Freeman, Bob Hoskins, Kerry Condon",65,58,"$29,728,221",Jet Li,m
tt0396652,Ice Princess,2005,"Michelle Trachtenberg, Joan Cusack, Amy Stewart, Steve Ross",52,55,"$29,728,221",Michelle Trachtenberg,f
tt1195478,The Five-Year Engagement,2012,"Jason Segel, Emily Blunt, Chris Pratt, Alison Brie",63,62,"$29,635,230",Jason Segel,m
tt0269095,City by the Sea,2002,"Robert De Niro, Frances McDormand, James Franco, Eliza Dushku",48,50,"$29,628,151",Robert De Niro,m
tt0430770,The Women,2008,"Meg Ryan, Annette Bening, Eva Mendes, Debra Messing",13,27,"$29,620,356",Meg Ryan,f
tt0467200,The Other Boleyn Girl,2008,"Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess",42,50,"$29,620,356",Natalie Portman,f
tt0479968,One Missed Call,2008,"Shannyn Sossamon, Edward Burns, Ana Claudia Talancón, Ray Wise",0,24,"$29,620,356",Shannyn Sossamon,f
tt0357277,Elektra,2005,"Jennifer Garner, Goran Visnjic, Kirsten Prout, Will Yun Lee",10,34,"$29,606,384",Jennifer Garner,f
tt1210042,Brooklyn's Finest,2009,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes",43,43,"$29,604,673",Richard Gere,m
tt0419984,Mr. Woodcock,2007,"Billy Bob Thornton, Seann William Scott, Susan Sarandon, Amy Poehler",13,41,"$29,602,957",Billy Bob Thornton,m
tt0999971,Diary of a Nanny,2007,"Julia Bond, Penny Flame, Ashley Gracie, Lexi Love",34,NA,"$29,602,957",Julia Bond,f
tt0395169,Hotel Rwanda,2004,"Xolani Mali, Don Cheadle, Desmond Dube, Hakeem Kae-Kazim",90,79,"$29,595,383",Xolani Mali,m
tt0269341,Two Can Play That Game,2001,"Vivica A. Fox, Morris Chestnut, Anthony Anderson, Gabrielle Union",43,35,"$29,563,402",Vivica A. Fox,f
tt2515086,One Direction: This Is Us,2013,"Niall Horan, Zayn Malik, Liam Payne, Harry Styles",63,49,"$29,513,249",Niall Horan,m
tt1152398,Beastly,2011,"Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson",21,40,"$29,510,567",Alex Pettyfer,m
tt1650554,Kick-Ass 2,2013,"Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee",30,41,"$29,411,127",Aaron Taylor-Johnson,m
tt0268126,Adaptation.,2002,"Nicolas Cage, Tilda Swinton, Meryl Streep, Chris Cooper",91,83,"$29,363,614",Nicolas Cage,m
tt0325258,Dickie Roberts: Former Child Star,2003,"David Spade, Mary McCormack, Craig Bierko, Scott Terra",23,36,"$29,350,483",David Spade,m
tt0479500,Nancy Drew,2007,"Emma Roberts, Craig Gellis, Rich Cooper, Max Thieriot",49,53,"$29,258,737",Emma Roberts,f
tt0884328,The Mist,2007,"Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher",73,58,"$29,258,737",Thomas Jane,m
tt0399295,Lord of War,2005,"Nicolas Cage, Bridget Moynahan, Jared Leto, Shake Tukhmanyan",61,62,"$29,240,874",Nicolas Cage,m
tt0358349,Agent Cody Banks 2: Destination London,2004,"Frankie Muniz, Anthony Anderson, Hannah Spearritt, Cynthia Stevenson",13,32,"$29,217,569",Frankie Muniz,m
tt1600195,Abduction,2011,"Jake Andolina, Oriah Acima Andrews, Ken Arnold, Maria Bello",4,25,"$29,193,249",Jake Andolina,m
tt0421073,Street Kings,2008,"Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans",36,55,"$29,178,261",Keanu Reeves,m
tt0273517,Darkness,2002,"Anna Paquin, Lena Olin, Iain Glen, Giancarlo Giannini",4,15,"$29,099,077",Anna Paquin,f
tt0192731,Urban Legends: Final Cut,2000,"Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine",9,16,"$29,014,452",Jennifer Morrison,f
tt2223990,Draft Day,2014,"Chris Berman, Dave Donaldson, Patrick St. Esprit, Chi McBride",60,54,"$28,945,065",Chris Berman,m
